prolific_id,sctt_word_count,sctt_fluency,sctt_crea_mean,sctt_crea_max3,aut_word_count,aut_fluency,aut_crea_mean,aut_crea_max3,design_word_count,design_fluency,design_crea_mean,design_crea_max3,achievements_sum,icaa_sum,metaphor_word_count,metaphor_fluency,metaphor_crea,story_word_count,story_cap,aut_aut_10_crea_max3,aut_aut_10_crea_mean,aut_aut_10_fluency,aut_aut_10_word_count,aut_aut_13_crea_max3,aut_aut_13_crea_mean,aut_aut_13_fluency,aut_aut_13_word_count,aut_aut_2_crea_max3,aut_aut_2_crea_mean,aut_aut_2_fluency,aut_aut_2_word_count,aut_aut_4_crea_max3,aut_aut_4_crea_mean,aut_aut_4_fluency,aut_aut_4_word_count,aut_aut_8_crea_max3,aut_aut_8_crea_mean,aut_aut_8_fluency,aut_aut_8_word_count,design_dp_10_crea_max3,design_dp_10_crea_mean,design_dp_10_fluency,design_dp_10_word_count,design_dp_16_crea_max3,design_dp_16_crea_mean,design_dp_16_fluency,design_dp_16_word_count,design_dp_2_crea_max3,design_dp_2_crea_mean,design_dp_2_fluency,design_dp_2_word_count,design_dp_6_crea_max3,design_dp_6_crea_mean,design_dp_6_fluency,design_dp_6_word_count,design_dp_8_crea_max3,design_dp_8_crea_mean,design_dp_8_fluency,design_dp_8_word_count,sctt_sctt_hg_3_crea_max3,sctt_sctt_hg_3_crea_mean,sctt_sctt_hg_3_fluency,sctt_sctt_hg_3_word_count,sctt_sctt_hg_5_crea_max3,sctt_sctt_hg_5_crea_mean,sctt_sctt_hg_5_fluency,sctt_sctt_hg_5_word_count,sctt_sctt_rq_1_crea_max3,sctt_sctt_rq_1_crea_mean,sctt_sctt_rq_1_fluency,sctt_sctt_rq_1_word_count,sctt_sctt_rq_2_crea_max3,sctt_sctt_rq_2_crea_mean,sctt_sctt_rq_2_fluency,sctt_sctt_rq_2_word_count,sctt_sctt_rq_5_crea_max3,sctt_sctt_rq_5_crea_mean,sctt_sctt_rq_5_fluency,sctt_sctt_rq_5_word_count,metaphor_1_crea,metaphor_2_crea,metaphor_3_crea,metaphor_4_crea,metaphor_5_crea,metaphor_6_crea,metaphor_7_crea,metaphor_8_crea,metaphor_9_crea,metaphor_10_crea,metaphor_1_word_count,metaphor_2_word_count,metaphor_3_word_count,metaphor_4_word_count,metaphor_5_word_count,metaphor_6_word_count,metaphor_7_word_count,metaphor_8_word_count,metaphor_9_word_count,metaphor_10_word_count,story_1_cap,story_2_cap,story_3_cap,story_4_cap,story_5_cap,story_1_word_count,story_2_word_count,story_3_word_count,story_4_word_count,story_5_word_count,icaa_1,icaa_2,icaa_3
668aa0851622bf0930ff12fc,6.812777778,29,0.508188889,0.56,1.818888889,45,0.499214286,0.556,7.486666667,26,13.39444444,14.71111111,7,8,3.8,10,15.275,60.4,0.48,0.55,0.497142857,7,1.285714286,0.61,0.54,9,1.777777778,0.51,0.47,10,1.4,0.566666667,0.4875,12,1.916666667,0.543333333,0.501428571,7,2.714285714,12.22222222,11.61111111,6,8.5,16.44444444,14.66666667,5,7.4,15.66666667,13.94444444,6,8.333333333,17,14.66666667,5,7.2,12.22222222,12.08333333,4,6,0.713333333,0.664,5,11.8,0.496666667,0.496666667,3,5.666666667,0.643333333,0.59,8,7.125,0.43,0.4025,4,5.25,0.516666667,0.387777778,9,4.222222222,20,20,13.75,10,20.75,20.75,11.25,11.25,13.75,11.25,4,5,2,3,3,5,4,4,4,4,0.47,0.55,0.47,0.41,0.5,76,65,40,50,71,4,2,2
6682fb350787f54e89d4001b,12.66666667,17,0.6304,0.648666667,3.983333333,31,0.517383333,0.558,12.26666667,16,20.49444444,20.64444444,9,13,5.9,10,30.475,72,0.482,0.586666667,0.565,6,2.833333333,0.56,0.51125,8,4.25,0.536666667,0.504,5,2,0.533333333,0.486666667,6,8.166666667,0.573333333,0.52,6,2.666666667,17.66666667,17.66666667,3,10,26,26,3,14,14.44444444,14.44444444,3,6,21.44444444,21.44444444,3,11.33333333,23.66666667,22.91666667,4,20,0.65,0.65,1,16,0.53,0.464,5,9,0.683333333,0.658,5,12,0.686666667,0.686666667,3,12.33333333,0.693333333,0.693333333,3,14,10,38.25,40.25,18.25,40.25,38.25,23.25,32.75,29.75,33.75,1,10,9,5,4,8,7,5,4,6,0.53,0.37,0.44,0.49,0.58,111,60,49,70,70,5,4,4
666aef80f189d775a0f2554e,5.113333333,15,0.519666667,0.526333333,2.113333333,23,0.525166667,0.562666667,3.6,17,12.21333333,12.40666667,,14,1.5,10,14.9,56.2,0.47,0.56,0.512,5,1.8,0.643333333,0.6075,4,1,0.536666667,0.536666667,3,2.666666667,0.543333333,0.491666667,6,2.5,0.53,0.478,5,2.6,12.16666667,12.16666667,2,3.5,11.66666667,11.41666667,4,3,11.66666667,11.66666667,4,3.25,11.66666667,11.66666667,3,4,14.86666667,14.15,4,4.25,0.393333333,0.36,5,2.4,0.355,0.355,2,4.5,0.636666667,0.636666667,3,6.666666667,0.646666667,0.646666667,3,7,0.6,0.6,2,5,16.25,11.25,10,17,19.5,12.5,17.5,21.25,10,13.75,1,1,1,1,1,3,2,2,2,1,0.41,0.5,0.59,0.54,0.31,42,43,82,85,29,4,6,4
6662f201ccf41c36e7408562,7.166666667,17,0.478666667,0.486333333,4.5,11,0.4725,0.474666667,10.91666667,10,13.46111111,13.55555556,,5,5,10,14.65,35.4,0.314,0.47,0.47,1,5,0.533333333,0.5225,4,4.5,0.44,0.44,1,4,0.44,0.44,3,4,0.49,0.49,2,5,12.66666667,12.66666667,1,14,14.33333333,14.33333333,1,13,12.66666667,12.66666667,1,5,14.55555556,14.08333333,4,12.25,13.55555556,13.55555556,3,10.33333333,0.666666667,0.628333333,6,11.16666667,0.493333333,0.493333333,3,7.666666667,0.523333333,0.523333333,3,9.333333333,0.433333333,0.433333333,3,3.666666667,0.315,0.315,2,4,12.5,15,14.5,16.25,20.75,13.75,12.5,12.5,16.25,12.5,6,4,4,6,5,4,4,5,7,5,0.35,0.33,0.26,0.36,0.27,40,34,34,34,35,1,3,1
6660ab8eeaa4f5e8a6a4d223,12.42,27,0.568133333,0.635333333,6.778571429,26,0.522080952,0.560666667,17.18666667,15,19.94333333,20.19777778,9,8,3.3,10,15.15,69.6,0.518,0.536666667,0.5225,4,8.75,0.62,0.55,7,4.428571429,0.513333333,0.513333333,3,10,0.566666667,0.498571429,7,6.714285714,0.566666667,0.526,5,4,22.6,22.6,3,16.33333333,18,17.08333333,4,9.5,12.55555556,12.2,5,12.6,25.66666667,25.66666667,1,27,22.16666667,22.16666667,2,20.5,0.626666667,0.558,5,7.6,0.57,0.502,5,15.2,0.726666667,0.651666667,6,11.16666667,0.596666667,0.564,5,15.8,0.656666667,0.565,6,12.33333333,12.5,12.5,20.75,13.75,12.5,13.75,12.5,20,18.25,15,5,3,3,1,4,5,3,2,4,3,0.48,0.49,0.58,0.57,0.47,73,48,66,94,67,2,3,3
665ee0800a4d97ea0026ff34,10.84285714,26,0.504761905,0.552666667,6.283333333,21,0.530533333,0.564,11.81666667,15,17.96666667,17.96666667,,7,1.7,10,13.15,72.8,0.44,0.606666667,0.556,5,3.8,0.636666667,0.58,5,6.2,0.653333333,0.6075,4,6,0.496666667,0.4825,4,8.75,0.426666667,0.426666667,3,6.666666667,22.77777778,22.77777778,3,8.666666667,16.33333333,16.33333333,3,12,21.88888889,21.88888889,3,11.66666667,17.16666667,17.16666667,2,15,11.66666667,11.66666667,4,11.75,0.536666667,0.536666667,3,16,0.473333333,0.473333333,3,15.33333333,0.623333333,0.554285714,7,8.142857143,0.566666667,0.472857143,7,5.571428571,0.563333333,0.486666667,6,9.166666667,11.25,17,11.25,10,15,18.25,11.25,10,17.5,10,2,2,1,1,2,1,2,1,3,2,0.29,0.43,0.54,0.46,0.48,67,84,87,62,64,2,3,2
665e680164927b18554b66ec,11.6502381,32,0.528719048,0.596,6.342857143,34,0.488571429,0.556,7.608571429,31,15.29809524,17.93333333,12,11,4.4,10,14.575,36.8,0.396,0.54,0.5175,4,8,0.563333333,0.454285714,7,6,0.58,0.5,8,7.625,0.576666667,0.4825,8,6.375,0.52,0.488571429,7,3.714285714,13.33333333,12.38095238,7,6.428571429,14.44444444,12.80952381,7,3.714285714,22.66666667,18.05555556,6,9.5,18.77777778,15.77777778,6,8,20.44444444,17.46666667,5,10.4,0.696666667,0.696666667,3,15.33333333,0.573333333,0.535,4,19.25,0.56,0.4825,8,8.125,0.58,0.478,10,7.4,0.57,0.451428571,7,8.142857143,11.25,21.25,11.25,23.75,11.25,11.25,11.25,15,11.25,18.25,4,7,4,6,3,4,4,5,3,4,0.28,0.42,0.5,0.44,0.34,43,32,44,30,35,5,4,2
665a16dd2db5a0dff976ea9b,8.883333333,19,0.490666667,0.512666667,4.079761905,48,0.479845238,0.563333333,8.1,20,11.71666667,11.8,9,13,3.9,10,12.75,79,0.378,0.606666667,0.48,16,3.25,0.6,0.517142857,7,5.857142857,0.553333333,0.485,8,2.875,0.54,0.463333333,9,5.666666667,0.516666667,0.45375,8,2.75,11.66666667,11.66666667,4,7,12,11.66666667,4,9.75,11.66666667,11.66666667,4,6,11.66666667,11.66666667,4,6.75,12,11.91666667,4,11,0.5,0.5,3,10.66666667,0.433333333,0.433333333,3,9.333333333,0.466666667,0.466666667,3,8.666666667,0.613333333,0.553333333,6,8,0.55,0.5,4,7.75,11.25,11.25,11.25,18.75,17.5,11.25,12.5,11.25,11.25,11.25,3,4,5,5,3,3,4,4,3,5,0.28,0.53,0.45,0.28,0.35,78,90,77,70,80,5,4,4
6658d02b830a00e979619fb8,8.4,12,0.487666667,0.487666667,8,5,0.592,0.592,5.9,8,18.03333333,18.03333333,11,11,1,10,13.25,40.8,0.3,0.59,0.59,1,9,0.6,0.6,1,7,0.55,0.55,1,5,0.51,0.51,1,12,0.71,0.71,1,7,16,16,2,7,15,15,2,4.5,24.33333333,24.33333333,1,5,15.5,15.5,2,4,19.33333333,19.33333333,1,9,0.61,0.61,1,6,0.413333333,0.413333333,3,7,0.465,0.465,2,12,0.396666667,0.396666667,3,7.666666667,0.553333333,0.553333333,3,9.333333333,12.5,10,11.25,20,15,15,11.25,11.25,11.25,15,1,1,1,1,1,1,1,1,1,1,0.25,0.31,0.35,0.36,0.23,42,51,55,44,12,4,3,4
6658ca2b92efe5c33798f1b4,5.607619048,31,0.463152381,0.543333333,1.798528139,47,0.50230101,0.574666667,10.85,14,22.46111111,22.73333333,10,8,4.2,10,14.575,69.2,0.436,0.556666667,0.51,7,1.571428571,0.633333333,0.557777778,9,1.666666667,0.51,0.453,10,2.2,0.613333333,0.502727273,11,1.454545455,0.56,0.488,10,2.1,16.77777778,16.77777778,3,8.666666667,25.44444444,25.44444444,3,13.33333333,18.77777778,17.41666667,4,7.75,27.66666667,27.66666667,2,7,25,25,2,17.5,0.536666667,0.493333333,6,7.5,0.483333333,0.426,5,4.8,0.606666667,0.485,6,5.166666667,0.49,0.428571429,7,4.857142857,0.6,0.482857143,7,5.714285714,12.5,13.75,11.25,13.75,24.5,17.5,12.5,11.25,13.75,15,4,4,4,3,6,4,4,4,4,5,0.32,0.34,0.56,0.44,0.52,74,59,77,74,62,3,2,3
6658bbefeacd7bcadeef885f,5.606666667,24,0.4842,0.512,5.280952381,27,0.540238095,0.592333333,5.4,15,16.73333333,17.41111111,10,11,7.2,10,15.25,60,0.462,0.633333333,0.565,6,4.666666667,0.55,0.501666667,6,3.833333333,0.596666667,0.526666667,6,6.333333333,0.576666667,0.502857143,7,6.571428571,0.605,0.605,2,5,15.83333333,15.83333333,2,6.5,24.33333333,24.33333333,1,3,15,15,3,7.333333333,18.77777778,15.38888889,6,4.5,13.11111111,13.11111111,3,5.666666667,0.573333333,0.573333333,3,8.333333333,0.47,0.425,4,3.5,0.563333333,0.536,5,5.2,0.4,0.371666667,6,4.5,0.553333333,0.515,6,6.5,16.25,15,15,21.25,13.75,17.5,10,16.25,13.75,13.75,7,9,6,9,7,6,7,7,7,7,0.26,0.57,0.49,0.55,0.44,45,70,73,65,47,4,3,4
6653e566a1dd567008582c28,4.42,18,0.5419,0.572666667,3.093333333,19,0.533333333,0.567,4.533333333,13,14.11111111,14.11111111,,9,4.1,10,17.35,34.4,0.338,0.605,0.605,2,4.5,0.526666667,0.476666667,6,1.666666667,0.536666667,0.515,4,4,0.536666667,0.44,5,1.8,0.63,0.63,2,3.5,13.33333333,13.33333333,3,4,17.33333333,17.33333333,3,2.666666667,11.66666667,11.66666667,1,7,12.22222222,12.22222222,3,5,16,16,3,4,0.606666667,0.57,4,6,0.56,0.53,4,3,0.67,0.67,1,4,0.396666667,0.372,5,3.6,0.63,0.5675,4,5.5,31.25,29.5,14.5,11.25,16.25,11.25,22,11.25,15,11.25,6,4,4,4,3,2,5,5,4,4,0.23,0.42,0.41,0.34,0.29,39,34,36,32,31,2,4,3
66439abe4359251777b0aebd,10.44285714,24,0.566690476,0.624,12.84,21,0.540266667,0.556666667,22.1,12,22.66666667,22.66666667,10,12,9.1,10,14.325,111.2,0.482,0.55,0.55,3,11,0.556666667,0.528,5,12.2,0.543333333,0.528,5,13.4,0.553333333,0.553333333,3,13,0.58,0.542,5,14.6,17.55555556,17.55555556,3,19.66666667,13.11111111,13.11111111,3,18.33333333,23.33333333,23.33333333,2,15.5,34.16666667,34.16666667,2,30,25.16666667,25.16666667,2,27,0.61,0.61,3,12.66666667,0.556666667,0.5175,4,8,0.703333333,0.656666667,6,9.333333333,0.663333333,0.484285714,7,8.714285714,0.586666667,0.565,4,13.5,15,13.75,13.75,10,21.25,18.25,10,13.75,13.75,13.75,10,7,8,6,13,9,9,10,10,9,0.35,0.52,0.59,0.48,0.47,99,118,110,115,114,4,2,6
663f7196a07afa04b277db38,9.45,25,0.537714286,0.589666667,7.406190476,29,0.531766667,0.565333333,9.236666667,17,13.84666667,14.14444444,8,11,3.5,10,15.7,71.8,0.412,0.57,0.5525,4,9.75,0.603333333,0.56,7,6.142857143,0.6,0.54,7,6.571428571,0.516666667,0.488,5,7.4,0.536666667,0.518333333,6,7.166666667,12.22222222,12.22222222,3,10,15.66666667,14.4,5,7.6,13.83333333,13.83333333,2,13,12.55555556,12.33333333,4,6.25,16.44444444,16.44444444,3,9.333333333,0.463333333,0.45,4,11.25,0.656666667,0.6,4,10.25,0.745,0.745,2,13,0.526666667,0.448571429,7,7,0.556666667,0.445,8,5.75,12.5,17.5,18.75,13.75,20.75,18.75,16.25,10,16.25,12.5,5,3,3,3,4,3,3,2,6,3,0.41,0.35,0.51,0.43,0.36,68,65,76,73,77,5,2,4
663dff19b292e4e2c5c11a1b,,,,,6.404761905,13,0.444642857,0.518333333,,,,,,,,,,,,,,,,0.506666667,0.434285714,7,6.142857143,,,,,0.53,0.455,6,6.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663cd0ab9a13d177b358f8f1,6.7,6,0.566,0.566,3.6,5,0.442,0.442,8,2,19.33333333,19.33333333,,,,,,,,0.28,0.28,1,4,0.51,0.51,1,2,0.47,0.47,1,3,0.41,0.41,1,4,0.54,0.54,1,5,19.33333333,19.33333333,1,9,,,,,19.33333333,19.33333333,1,7,,,,,,,,,0.36,0.36,1,2,0.49,0.49,1,8,0.5,0.5,2,6.5,0.68,0.68,1,8,0.8,0.8,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663b52235d299050aeb29aca,16.2,5,0.64,0.64,11.4,7,0.589,0.589,15.5,6,29.28666667,29.28666667,10,13,3.7,10,21.05,69.8,0.546,0.53,0.53,2,9.5,0.555,0.555,2,11.5,0.55,0.55,1,13,0.62,0.62,1,11,0.69,0.69,1,12,29.33333333,29.33333333,1,18,35.6,35.6,1,15,33.5,33.5,2,12.5,25.66666667,25.66666667,1,15,22.33333333,22.33333333,1,17,0.45,0.45,1,13,0.59,0.59,1,29,0.71,0.71,1,15,0.82,0.82,1,13,0.63,0.63,1,11,29.5,13,20.75,28.25,28.25,22.5,12.5,20.75,16.25,18.75,4,3,3,3,6,6,3,2,3,4,0.53,0.54,0.54,0.56,0.56,78,75,62,65,69,4,4,5
663aa6420a964c2a7740b9d7,10.66666667,19,0.654833333,0.680666667,5.063571429,41,0.549264286,0.619333333,8.933333333,19,28.01666667,29.82222222,14,11,6.1,10,23.65,74.2,0.464,0.583333333,0.52875,8,4.75,0.58,0.54125,8,5.375,0.62,0.564,10,5.3,0.7,0.57375,8,4.75,0.613333333,0.538571429,7,5.142857143,31.22222222,28.66666667,4,6.5,27.33333333,27.33333333,3,6.666666667,30.55555556,29,4,12.5,29.55555556,27,4,7.5,30.44444444,28.08333333,4,11.5,0.636666667,0.636666667,3,13.33333333,0.626666667,0.57,4,8.5,0.713333333,0.6925,4,9.75,0.716666667,0.7075,4,11.5,0.71,0.6675,4,10.25,12.5,31,37,16.25,23.75,24.5,26.25,20,25.75,19.5,3,7,7,5,6,7,6,4,7,9,0.51,0.4,0.44,0.6,0.37,85,77,59,80,70,3,4,4
663a422b52cb5c270f98f3ff,23.56666667,16,0.604666667,0.62,25.93333333,13,0.574,0.574,27.6,12,20.88888889,20.88888889,10,12,9.5,10,22.525,89.8,0.464,0.473333333,0.473333333,3,12.33333333,0.63,0.63,3,21.66666667,0.566666667,0.566666667,3,24.66666667,0.53,0.53,3,26,0.67,0.67,1,45,17.83333333,17.83333333,2,30.5,13.33333333,13.33333333,3,17,27.66666667,27.66666667,2,44.5,22.11111111,22.11111111,3,17,23.5,23.5,2,29,0.483333333,0.483333333,3,20,0.57,0.57,3,27.33333333,0.64,0.64,2,28.5,0.696666667,0.6575,4,26.5,0.71,0.6725,4,15.5,20,12.5,16.25,28.75,25,26.25,15,24.5,23.25,33.75,7,7,13,10,13,8,9,10,8,10,0.43,0.5,0.43,0.48,0.48,105,93,70,101,80,5,4,3
663a28078139647b4663d09f,12.09,20,0.647433333,0.672666667,5.871428571,31,0.530369048,0.578666667,13.13333333,27,18.17555556,22.2,8,12,6.2,10,21.05,98.4,0.568,0.59,0.52375,8,6,0.586666667,0.525714286,7,6.857142857,0.606666667,0.535714286,7,5,0.576666667,0.533333333,6,5.833333333,0.533333333,0.533333333,3,5.666666667,13.66666667,12.66666667,6,7.5,26.44444444,19.94444444,6,10.16666667,22.22222222,18.86666667,5,16.4,24.33333333,19.6,5,15.4,24.33333333,19.8,5,16.2,0.663333333,0.614,5,12.4,0.646666667,0.604,5,10.8,0.75,0.75,3,15.66666667,0.566666667,0.566666667,3,10.33333333,0.736666667,0.7025,4,11.25,17.5,28.25,12.5,32,17.5,20,13.75,19.5,27.5,22,6,7,8,5,3,7,6,8,6,6,0.58,0.59,0.51,0.61,0.55,97,108,104,80,103,4,5,3
6637b21240220c2517fffa1a,6.406031746,33,0.513206349,0.575333333,3.027894328,47,0.50461655,0.574666667,5.621666667,29,14.10944444,15.86666667,13,14,6.8,10,21.225,92.6,0.58,0.593333333,0.5175,8,2,0.63,0.535454545,11,4.545454545,0.53,0.485,6,2.833333333,0.543333333,0.498461538,13,3.538461538,0.576666667,0.486666667,9,2.222222222,13.11111111,12.20833333,8,5.625,20.33333333,16.72222222,6,5.5,13.11111111,12.75,4,5.75,13.66666667,12.86666667,5,4.4,19.11111111,16,6,6.833333333,0.58,0.497142857,7,5.285714286,0.583333333,0.51,5,7.8,0.67,0.631666667,6,6.833333333,0.533333333,0.462222222,9,4.777777778,0.51,0.465,6,7.333333333,20.75,26.25,19.25,17,12.5,38.75,27.5,18.25,20.75,11.25,6,10,8,8,5,6,6,6,8,5,0.61,0.57,0.61,0.55,0.56,131,70,107,77,78,5,4,5
663274d555447e8270dde7d0,5.94047619,36,0.474464286,0.544,5.935555556,38,0.496644444,0.535333333,4.62,27,12.365,13.11111111,,6,4.9,10,15.975,81.6,0.562,0.573333333,0.527777778,9,5.111111111,0.546666667,0.516,5,8.4,0.506666667,0.478333333,6,6.833333333,0.55,0.497777778,9,5,0.5,0.463333333,9,4.333333333,12.55555556,12.33333333,4,3.75,13.66666667,12.86666667,5,6.2,12.55555556,12.2,5,4.2,11.66666667,11.46666667,5,4.2,15.11111111,12.95833333,8,4.75,0.5,0.443333333,6,6.5,0.503333333,0.418571429,7,4.285714286,0.613333333,0.56,9,7,0.59,0.51375,8,5.25,0.513333333,0.436666667,6,6.666666667,14.25,13.75,16.25,11.25,13.75,14.25,13.75,13.75,33.75,15,4,4,4,4,6,5,7,5,5,5,0.41,0.64,0.69,0.55,0.52,73,84,92,83,76,3,1,2
662e66138060bf4a9db8c159,15.60857143,17,0.624657143,0.649,5.15,16,0.525,0.537,9.264285714,19,14.36349206,15.27777778,10,2,5,10,17.525,52.4,0.34,0.523333333,0.523333333,3,7,0.52,0.51,4,1.5,0.525,0.525,2,8,0.59,0.54,4,6.25,0.526666667,0.526666667,3,3,18.77777778,17,4,10.75,15.55555556,15.55555556,3,9,16.55555556,13.76190476,7,5.571428571,13.83333333,13.83333333,2,10,11.66666667,11.66666667,3,11,0.68,0.68,1,32,0.57,0.57,2,14.5,0.74,0.704,5,9.4,0.59,0.504285714,7,6.142857143,0.665,0.665,2,16,10,12.5,12.5,11.25,22,27.5,14.5,17.5,25,22.5,1,3,4,5,4,6,5,8,8,6,0.42,0.26,0.27,0.47,0.28,67,53,46,43,53,,,2
662973533159df515afdd606,2.525,33,0.473564286,0.566666667,2.221587302,35,0.534044444,0.588,2.713333333,21,16.87111111,18.45555556,5,13,6.3,10,22.4,82.8,0.574,0.586666667,0.542222222,9,2.222222222,0.563333333,0.542857143,7,2,0.566666667,0.518,5,2.6,0.61,0.534285714,7,2.285714286,0.613333333,0.532857143,7,2,16.22222222,14.4,5,2.8,25.55555556,20.16666667,6,1.666666667,18.5,18.5,2,3.5,17.22222222,17.22222222,3,2,14.77777778,14.06666667,5,3.6,0.613333333,0.527142857,7,4,0.67,0.52125,8,2.625,0.463333333,0.398,5,2,0.563333333,0.501428571,7,2,0.523333333,0.42,6,2,41.25,23.25,11.25,12.5,15,32.5,37,16.25,18.75,16.25,9,8,3,6,7,5,8,7,5,5,0.63,0.57,0.56,0.47,0.64,90,78,68,84,94,4,4,5
6613fbd97d84091e654e5ca6,5.931349206,36,0.477480159,0.559333333,1.541666667,23,0.518916667,0.547,1.984047619,39,13.40698413,16.75555556,9,10,3.6,10,14.25,54.4,0.32,0.596666667,0.596666667,3,2,0.55,0.511666667,6,1.333333333,0.45,0.4375,4,1.75,0.525,0.525,2,1,0.613333333,0.52375,8,1.625,16.22222222,13.04166667,8,1.75,15.11111111,12.95833333,8,1.875,15.88888889,13.61111111,6,2.166666667,22.88888889,14.9,10,1.7,13.66666667,12.52380952,7,2.428571429,0.48,0.48,3,8,0.533333333,0.441428571,7,6.142857143,0.616666667,0.52375,8,5.625,0.58,0.477777778,9,5.333333333,0.586666667,0.464444444,9,4.555555556,12.5,15,13.75,15,16.25,11.25,13.75,18.75,12.5,13.75,3,4,4,4,2,3,4,5,2,5,0.24,0.38,0.33,0.29,0.36,57,51,41,60,63,4,3,3
660d6a1f4a7f1337de235daa,13,3,0.5775,0.5775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.44,1,16,,,,,0.715,0.715,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6604cab7499d144f955a7c9d,13.13166667,25,0.497716667,0.540666667,7.745714286,34,0.534557143,0.598666667,13.88333333,17,14.80333333,15.13111111,10,9,2.3,10,19.475,61.6,0.422,0.603333333,0.576,5,9.8,0.703333333,0.6025,8,8.5,0.516666667,0.474285714,7,5.428571429,0.583333333,0.475,8,5.5,0.586666667,0.545,6,9.5,21.26666667,21.26666667,3,12.66666667,15.66666667,14.66666667,4,22.25,12.5,12.5,2,6,14,13.5,4,10,12.22222222,12.08333333,4,18.5,0.576666667,0.576666667,3,17,0.48,0.48,3,23.33333333,0.56,0.504,5,9.2,0.503333333,0.42125,8,6.125,0.583333333,0.506666667,6,10,16.25,17.5,30,16.25,18.25,13.75,28.25,13.75,12.5,28.25,3,2,2,3,2,2,2,2,2,3,0.28,0.34,0.57,0.42,0.5,49,60,74,67,58,4,3,2
66019f5e10adbe524f2a844a,11.8,16,0.4625,0.483,7.066666667,18,0.503833333,0.527666667,15,14,14.29444444,14.41111111,,8,5.5,10,15.375,108.2,0.488,0.516666667,0.485,4,5.5,0.566666667,0.496666667,6,6.833333333,0.465,0.465,2,6.5,0.55,0.5325,4,9.5,0.54,0.54,2,7,16,16,2,16,15,15,3,16,13.55555556,13.55555556,3,15,14.5,14.5,2,16.5,13,12.41666667,4,11.5,0.535,0.535,2,32.5,0.446666667,0.425,4,7.75,0.42,0.42,2,5,0.573333333,0.525,4,6.5,0.44,0.4075,4,7.25,26.25,12.5,12.5,27,12.5,13.75,11.25,11.25,13,13.75,10,6,3,6,4,7,6,4,4,5,0.36,0.49,0.45,0.51,0.63,99,129,98,90,125,3,3,2
65f650bc80653ddbcb45e6a5,7.842857143,28,0.480261905,0.544666667,5.586666667,27,0.5418,0.584666667,13.14,24,15.32,16.88888889,9,11,4.1,10,17.6,68.8,0.458,0.62,0.585,6,4,0.63,0.554,5,7.2,0.523333333,0.496,5,6,0.556666667,0.524,5,5.4,0.593333333,0.55,6,5.333333333,11.66666667,11.66666667,6,6.5,16.11111111,14.13333333,5,9.8,19.77777778,17.26666667,5,12.8,19.55555556,16.2,5,10.6,17.33333333,17.33333333,3,26,0.513333333,0.513333333,3,9.333333333,0.483333333,0.413333333,6,8.166666667,0.573333333,0.5425,4,7.5,0.536666667,0.457142857,7,6.714285714,0.616666667,0.475,8,7.5,25.75,25.75,15,12.5,20.75,15,11.25,11.25,23.75,15,8,3,3,3,5,7,3,3,3,3,0.41,0.47,0.45,0.51,0.45,66,76,67,67,68,3,4,4
65e64c08cd1bf3d6ab957af7,9.816666667,17,0.534666667,0.568,17.7,9,0.629,0.629,9.7,13,14.74444444,14.91111111,12,8,4.9,10,23.175,41.6,0.276,0.73,0.73,2,18,0.675,0.675,2,18,0.5,0.5,2,4.5,0.68,0.68,1,37,0.56,0.56,2,11,12.55555556,12.55555556,3,7,17,16.33333333,4,8.75,13.33333333,13.16666667,4,7.75,15.66666667,15.66666667,1,11,16,16,1,14,0.6,0.6,2,13,0.53,0.53,2,12.5,0.573333333,0.573333333,3,10.33333333,0.596666667,0.485,6,4.5,0.54,0.485,4,8.75,13.75,28.25,18.75,26,29.5,15,19.5,27.75,23.25,30,4,5,6,5,7,7,3,4,4,4,0.26,0.26,0.28,0.34,0.24,48,41,51,34,34,3,2,3
65e537f5dbc347495ce3c059,,,,,2,1,0.67,0.67,,,,,,,,,,,,,,,,0.67,0.67,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
